region,lead_time_days,on_time_delivery_rate,defect_rate,order_fulfillment_rate,financial_stability_score,years_in_business,geopolitical_risk_index,natural_disaster_exposure,trade_restriction_flag,shipping_delay_days_avg,port_congestion_score,num_logistics_partners,past_disruptions_count,last_disruption_days_ago,compliance_score,audit_passed,disruption_occurred
4,25,0.9893725077642236,0.0356165625228034,0.9059827036957994,4.135290792917512,11,5.660950822692131,2.564455765700122,1,4.115976946186679,0.2441276558926641,14,5,743,6.728416214213926,0,0
1,37,0.8872088311155132,0.0691893723165188,0.8156854448612082,9.452201650487153,3,2.188847414286652,8.01229578258361,0,0.771749120986387,2.934733665831317,12,1,403,5.830155649560451,1,0
2,26,0.9140683771081158,0.0549938832745956,0.9987620615609006,3.1022080714459777,24,4.4746334775957415,1.7772997644536117,0,2.8108107097234947,7.630125292371378,3,0,342,7.493445294416114,1,0
1,16,0.6098853152778749,0.1951560454100067,0.8706294771519388,6.778677405416185,7,6.907693693940805,0.1269796772238418,0,0.4880402617976758,7.369456159038814,8,1,589,9.487919684098529,1,0
1,45,0.8551287535798928,0.1155207854165807,0.8635406836890412,4.754888984853471,31,0.9895456451776052,7.511764395093388,0,0.0937233936191232,6.826223117758645,19,2,599,1.2500135734920543,1,0
4,35,0.9355676983269028,0.0785371060288637,0.991008153189365,9.102078911411471,7,0.7661623546596341,8.373673456025784,0,3.64490176575872,4.3173922544774825,5,3,774,6.035147182320114,1,0
2,42,0.8004705906933389,0.0539351851719044,0.6602853558529148,7.592728941120517,5,1.6310037076574355,5.277511607811189,1,16.19438562658833,2.4376947972509466,10,2,164,2.188891632492807,0,0
3,31,0.7566484117921359,0.0816057075175285,0.7227089072990239,5.99173347214553,10,6.308305714733889,8.954381537059511,0,2.920189779846784,8.350469963947983,1,2,833,7.543782751118212,1,0
0,32,0.7036252625631285,0.0852318897051172,0.8600702052081727,6.387065551541792,46,4.896007161950026,8.369418343564579,0,2.4896858630796186,7.236325102773274,17,4,955,2.7185543663455776,0,0
1,24,0.7504614309534733,0.0416532149868939,0.9684928834935485,1.8737742882573407,18,5.478510786830844,5.354288629081941,0,0.5860254272531075,5.033309738036051,16,0,538,9.113924205800908,1,0
4,23,0.8706190155773396,0.0117890814015619,0.9474491283702732,6.172604364345742,41,1.0644526429424794,7.583268041810156,0,0.2867789110970262,8.173041024494406,18,2,95,9.832445401447464,1,0
4,42,0.7230832386089926,0.0102518272764783,0.9339019431810418,2.3230302826716875,40,5.039463378942165,8.434577864363849,0,11.425035392754236,4.582971571467112,4,2,131,8.428200907224188,0,0
0,32,0.9576453885618076,0.0708512451768108,0.8697659898739968,2.4794517644652787,15,0.170419365086768,4.650981298555264,0,0.7455457657675617,6.794534731811104,9,1,67,8.37125754827952,1,0
0,23,0.8742397868765592,0.0629058201827009,0.9979329243302956,1.961462730270998,3,4.831461556149454,0.4976761589611511,1,3.1754161240028447,2.424336761693936,16,3,977,7.775869274525066,0,0
2,37,0.7789552170234165,0.0662070849949937,0.9078744496379536,4.471208628981015,14,0.6934244394590461,4.76056760413644,0,0.0626973435472656,5.176625467708519,13,2,409,7.981248359039584,1,0
1,13,0.8021023113384332,0.0145181293886846,0.8959124063420395,9.642165836264086,17,1.5543362719628928,7.112910793938527,0,2.705125876189818,4.059108549836074,19,1,249,9.827781677831846,1,0
1,20,0.8512142380446989,0.0271279583155768,0.9170592414896708,5.668369059151021,17,4.192151592749049,4.44557696037743,0,0.4690819127193721,0.3352340702893275,17,1,583,4.182982025073013,1,0
0,31,0.8031093133165981,0.0726383490318851,0.9203371458853736,5.063030976775973,32,2.248620455595174,0.1971293915543048,0,5.343552176699419,3.5174900851148525,16,2,515,7.078844588074677,1,0
3,47,0.841145950454757,0.2092702599446927,0.8894556412164126,9.640125476980591,30,6.235612565357451,0.0976117920648522,0,0.8507751526314773,7.113865646366017,15,0,50,6.791217354113675,1,0
1,26,0.8840000583526845,0.0303834351247075,0.9816730549303218,3.646351342434603,26,6.853222350693712,3.4799160639189752,0,1.5770034906560886,0.0519941804816881,18,4,866,3.8257873310705777,1,0
4,11,0.8186196593180158,0.1656412814273014,0.6564705867040491,4.857542449113415,21,6.4189327678306585,6.727620210061619,0,1.6797649459421575,8.938878340576407,10,5,636,6.860342112801911,1,0
0,37,0.78413179612562,0.0769047493620854,0.9391139624768002,5.415968639894337,13,8.026116864149454,7.734854802525028,0,2.0471381243187627,5.8020321979124745,8,1,245,2.7043117318076986,1,0
1,40,0.5590717207049806,0.1326409053873031,0.9128756886250196,4.33477405886301,49,1.1528666872221294,2.927264324825816,0,4.597771434182604,5.873019777271221,13,1,155,5.30274996565035,1,0
2,18,0.9035244246705644,0.0600432348910518,0.9198775485424228,8.390829175275673,41,2.2442196319541505,2.4235487148718504,0,0.7855474164755387,4.223600277304915,19,1,98,3.6833340604635545,1,0
0,42,0.9484906699959372,0.1675622073393592,0.9169607314278276,6.715138345587869,3,4.735080831759002,4.119147759586274,0,0.525965442244228,0.7414207020210928,1,2,236,7.705772441524406,1,0
4,47,0.8631323841953876,0.0588892324899957,0.9988358719540495,3.683527648421306,42,2.2796870248109915,2.6296587280255523,0,3.0244880140047363,9.028350168533828,8,1,563,6.911951832736235,1,0
2,18,0.7798308139463235,0.2195790172756331,0.7599896729997138,2.153807288539161,48,8.146113212390674,3.0467483946236618,0,2.1888735829879327,1.9458991392777012,12,2,207,7.112970005385978,1,0
0,21,0.8268982997838656,0.036431101977963,0.7365221170878532,9.959688047784482,28,8.949592995389347,1.0863851955057025,0,7.890833010649488,9.435297517350191,14,2,407,8.42085795782766,1,0
0,27,0.5283988325092441,0.0409257096484481,0.504159725960495,1.5619223526103467,8,4.297719979584402,3.6127864303679793,0,4.411697769284411,1.9099793972266133,16,2,113,4.564133446268843,1,0
1,21,0.8974709924872716,0.0975757863628315,0.9665388721654132,3.951814154768122,25,8.430730812009271,1.65325672952784,0,1.5239442864176198,8.234317884451155,18,1,875,1.169365208157069,1,0
2,32,0.6572835282199238,0.0445875425641648,0.9797608760569572,1.9828913540773123,9,3.3228092865967254,1.1225238534500914,0,2.809588132686507,8.7436738692938,12,4,343,9.446852884593332,1,0
0,34,0.7155947931590209,0.0754912791643047,0.9681776083234814,9.776527519667656,29,5.17023595765906,4.047961618292084,0,0.8802412348347601,5.973865759940738,8,1,132,3.761740427112185,1,0
4,46,0.8724335885160074,0.106552261935197,0.8224631559748116,2.5672035484150677,8,5.135801522924269,8.59170142478645,0,0.1814890125568918,9.699795859837138,15,2,95,9.140969027843688,1,0
2,37,0.407971157438407,0.1219455821611869,0.8521441838639882,6.020945102600999,35,1.3593889175826568,0.1917478326357224,0,1.3346213311653363,2.849146212522493,3,1,832,9.764678628196664,1,0
1,10,0.8185235402007589,0.0818145523124695,0.818697052167771,4.394702111366306,47,6.314980170222237,1.5352757066817335,0,0.5003992650015125,2.0378116722728032,16,1,837,3.82444098279209,1,0
3,32,0.9860045709654244,0.0335243628139391,0.7963760877738029,9.739858020164997,44,8.415772845688426,4.945004319620606,0,0.65149699174364,4.229155002247188,9,5,15,3.762728298525909,1,0
0,6,0.7709004856794123,0.0348966472547292,0.9735294255755096,4.189118545808274,35,4.048798893622628,7.268247017965221,0,1.3850828795900467,5.9916627228972725,1,0,310,9.601409908241887,0,0
3,29,0.7714034060092785,0.116112460215419,0.7355627102214551,2.300780071657317,24,5.788532991354208,3.6569803599639217,0,1.7830786173833997,7.880522617726175,9,1,102,8.58909468035218,1,0
0,23,0.8290295799093401,0.0603591665792406,0.4771235200306045,7.75890923458693,24,5.32847464464055,2.59552912185256,0,1.4594220434806855,4.887394364312547,2,4,875,4.466552604761455,0,0
1,34,0.6159771757248971,0.0600820719836183,0.9560734001161866,9.922808766389718,5,5.099234109712276,8.130540643487686,0,3.604796997442511,7.307389605787812,7,5,393,3.3032003036806903,1,0
1,20,0.615246746318621,0.0846391273496735,0.9005142289076957,4.801603549164729,7,5.699094334724638,5.910629619065512,0,7.588707883112578,8.716975287145097,5,2,258,5.295404723153078,1,0
1,28,0.5977403271698065,0.0426773334414513,0.886515120295649,4.585817135882222,44,6.200787290136369,4.460752930200672,0,5.645590491704028,0.1667669770179125,10,1,749,1.2898162992596949,1,0
1,34,0.6653884721757773,0.1046518881571496,0.981880105065153,8.562492298193675,19,1.0783439931132155,9.829253458754328,0,1.6458263625718952,2.2130906270014314,10,0,230,4.78615872701106,1,0
2,24,0.7820833542794066,0.060818517700593,0.9178444821996276,1.171262267569573,8,6.668848731545878,3.1615863413987766,0,0.8478953978736975,3.564716603485969,16,2,347,9.693415325484954,1,0
2,34,0.8830380056898076,0.0762644705203191,0.9215247914698486,4.179476967853959,48,9.667807475835524,6.770630315464981,1,0.6252642957774374,2.6721656165044108,4,3,102,7.137863083732829,1,1
0,20,0.8797919837185901,0.0781727053378098,0.8035865921357839,2.629306911018852,39,3.526637574542272,9.419522759147233,1,3.703302407210941,1.7863630804215425,8,4,525,5.354418388352005,0,0
2,7,0.9300582715560668,0.0490660527265652,0.9978532232621048,8.856738968185477,22,9.018071732430666,4.609861740799866,1,0.216047208941607,1.856547670237615,5,3,965,1.0365085773318112,1,1
0,30,0.8123290821160473,0.0495886169541712,0.9816063951343084,7.212892209030755,26,9.997713115822052,4.896916795339076,0,0.3632565279629787,1.0354556564102524,14,2,96,9.341279763412327,1,0
2,28,0.7828907976896236,0.0322949345447784,0.9663127730978116,6.814223934208135,43,4.270877130097674,7.131727458483677,0,0.90444038695794,4.6260154757398695,16,3,34,3.1104295370463046,1,0
2,23,0.9576235585844916,0.1203399446631453,0.9167855922881424,9.606052851794558,29,0.9374250806527418,0.6706632792884426,0,1.6739516674613637,6.036844871703192,7,0,799,8.177491450936483,1,0
2,20,0.921323341735978,0.0502832994599854,0.9118817883926692,3.450118231968527,1,0.7001465263451245,5.461020009266308,0,5.622858350950674,9.989075847342848,6,1,536,4.698649262344466,1,0
4,31,0.8352827313552339,0.149374043228128,0.838319960735681,9.013351261474028,23,5.375722914729431,6.660029132364633,0,5.105512823406767,4.610372326388214,12,2,939,7.110616166949061,1,0
1,34,0.986668966648149,0.0291192361692168,0.9734274294552104,9.693121734901174,37,6.388516999161422,7.56850522614369,0,4.200026919347572,8.293704842809934,11,1,836,1.5419153937916323,1,0
4,35,0.8419477495775073,0.0307483947221239,0.9281004882585436,4.341508812054343,1,3.4089686488124213,7.609401707847551,0,4.132649440089189,5.579631207712286,5,4,383,4.861793657317625,1,0
2,10,0.7915945518463208,0.127150606736985,0.8808301528738941,7.707610921338212,47,0.2365409605714374,4.061878872263503,0,0.8432231186644206,0.7183548254283534,16,2,38,8.328208607511632,1,0
2,25,0.8837915530563668,0.0576987567219539,0.9760236438462476,8.062882520669739,44,6.25904752351286,8.685729856385601,0,2.5787853216109595,6.312067255719171,18,1,162,2.466998184972266,1,0
4,20,0.8524837807821922,0.1739568948061157,0.9474360384822246,1.9549114495846447,26,8.916416583568322,1.5418001219075517,0,3.759472913058298,8.9132139231887,16,2,8,5.362955654942839,0,0
0,35,0.681299780059345,0.1063278769891818,0.9908327493359004,4.169031616050734,18,9.693432203631383,0.8997490205204317,0,0.3400996143031252,2.185984746939831,15,1,89,9.560925658002237,1,0
1,29,0.7590352323911417,0.173531950078498,0.9122242628213552,5.915495696110126,15,4.627041546340911,6.116336188341196,1,2.5554512430252374,3.569822783644685,15,1,290,2.4758778334771225,0,0
0,28,0.7397780071163198,0.0507561308780794,0.767642030300831,4.533647561360592,11,1.3458759270117893,8.789549316357958,0,2.403453095595772,2.33079815302725,1,1,410,4.76644098642318,1,0
1,40,0.7762781181898051,0.048849561743027,0.9542229432183684,3.844267470573467,15,8.843430629130632,1.8885171859256131,0,7.082318642475987,9.84982399655545,19,0,80,8.331095439351046,1,0
3,20,0.8814644142065712,0.0952206976745993,0.9770400426224088,2.204688629940174,39,4.356873137180375,2.2800663569777537,0,4.980031694470729,2.499207033242532,8,0,411,1.1915134215027257,0,0
1,32,0.6920146360849471,0.0415835909819907,0.9937972091151815,4.663872240713404,49,3.692838849811749,2.579514651171327,0,1.089653291797746,5.943907192217863,8,2,29,6.541805537790209,1,0
0,10,0.5835156302526181,0.080766972630146,0.9635158449540836,5.802820360910426,36,6.170513971056954,2.675077467477979,0,2.115292175786047,6.022167733418996,5,1,909,7.070665002285705,1,0
1,22,0.953883918994548,0.0569566256711219,0.9319010378938494,4.93596230083266,45,4.544904743591237,6.511502089088187,0,0.0656949491421348,8.983330858336872,5,2,766,5.07642486605147,1,0
3,41,0.7931183499763301,0.0611092637559296,0.8154967320554665,3.485999712807585,34,7.402237710649844,4.692409328234952,0,0.1192893611311569,2.532578596515598,2,1,568,5.845865217371501,1,0
3,17,0.7216910644579292,0.0796139204565543,0.8764718268091455,4.407870461796036,1,3.767429072434889,2.2134024814526763,0,0.1341396709633577,2.343035741025057,18,1,639,9.752417843928336,1,0
2,23,0.9655313251270244,0.0698923180719016,0.98889153447034,4.758317257966604,32,4.008154384771345,8.664092197488307,0,0.4473583601845711,4.513267055047764,10,2,465,9.072540751677408,1,0
3,28,0.6878938568056479,0.0874680318903924,0.8966339159044046,2.5397952262771764,2,7.300871867004291,4.910226223017872,0,8.881771943340851,6.1948382085711735,18,3,534,9.216375219672198,1,0
4,23,0.8101726451566547,0.1082614188451383,0.9283847457291868,3.563443337985521,21,1.5118530096810867,7.531458759071551,0,2.238610906311669,4.221231629066836,2,3,86,7.820847359012824,1,0
0,17,0.5607278332816078,0.0490156672906773,0.9634822368390388,1.7191278579086906,14,7.324325215259464,5.948340088897216,0,4.853118889361161,7.357197313158941,5,1,315,9.030143413010393,1,0
4,16,0.7168055632744837,0.1609028688458753,0.9250826477706224,9.9511096787292,31,8.560114346984209,5.142419578949454,1,2.1083425489374745,3.77907517373103,8,3,845,7.624307103564582,1,1
4,51,0.94409204388458,0.0123342990560682,0.6240544855579624,3.4991166396516498,48,8.993090840521944,6.633801622863766,0,2.4145268463716385,2.2798331076282787,17,2,280,7.788287352768306,1,0
0,33,0.7120582306745201,0.0771806464516839,0.9698026846889674,2.291346317204736,31,6.654987773299279,7.911400760215351,0,2.447770660740781,9.854871741149118,3,1,805,2.5678046505445904,1,0
4,46,0.7552398636942934,0.1487541222701074,0.9471702890019064,1.7674670642430654,35,1.2666147703566533,7.271421767066018,0,4.810551781340175,7.464260263899952,2,2,2,6.5897411428961385,1,0
4,29,0.66352889107367,0.0905319698411457,0.9996047671418844,1.7187142730097411,21,5.960065348866866,0.4918261587629158,0,2.65340369672,4.763979315041283,5,6,628,9.682140427360306,1,0
4,32,0.7738889546930147,0.0764284357689727,0.9787787058205634,7.035750222435087,30,3.9609590125443095,8.237603717890112,0,9.604089415405603,2.618775568506556,10,4,206,6.4768680305036535,0,0
3,39,0.798552735266999,0.0245398029746272,0.994624207893662,7.939366224532195,25,5.967147978372751,2.5225284659930027,0,10.356272340376218,0.093260476341429,8,2,555,4.473651872580714,1,0
0,27,0.939203220467104,0.0593799843531247,0.9825443491257916,6.232591351842961,6,1.273209201699178,4.995749226900078,0,4.283048675334587,5.8751498854008215,8,3,133,8.633347383066463,1,0
0,10,0.8952450344407883,0.0400375357242315,0.8283631167173295,2.06789718388287,45,2.652402751043623,4.331200068393058,1,5.476496510782042,1.445005441796953,16,2,862,3.760271779283299,1,0
0,43,0.8329262607242242,0.2284264291989132,0.9203230846730964,2.091339929109565,47,9.456489581360584,5.66982234713996,0,2.227603794367273,7.73470615560499,1,1,46,6.334776277694171,1,0
4,34,0.7910721884917764,0.0131965870622841,0.9410863456573516,9.128808918178352,16,2.424882524335387,6.300746876396578,0,0.8165523210343961,2.575174213776049,7,1,391,6.460809704014844,0,0
3,23,0.7573353659101292,0.0780670836183138,0.6354017803913605,4.198360036393433,34,0.5269430271393538,8.253259060950315,0,9.75767288288328,4.051555885073078,4,2,233,6.226848384473222,1,0
0,41,0.7278438678733511,0.0153426541949468,0.8623994972937463,8.334050267433867,48,0.0642646873875685,6.572427568915639,0,0.4467748377447631,7.550154906800167,4,1,891,8.5593443780642,1,0
1,45,0.8367853164151225,0.0382336363794849,0.8820911725473869,1.2521651826812863,49,4.443811946654737,0.5105751836132277,0,4.939980513353806,5.15943467791622,6,2,457,7.217363191792088,1,0
0,26,0.9321724493680392,0.0028140054993135,0.948779516583472,9.353292337014691,24,2.8269696526476995,7.604645983572564,0,1.1280695585008542,5.3090937973661,18,2,319,7.688079576032416,1,0
2,49,0.8217801652186231,0.0726666307046945,0.7606591936581084,3.014160547176329,34,8.941160766245888,0.2901157371073914,0,1.5971658521582293,9.298995805566964,4,3,644,2.5949941713716216,1,0
1,19,0.8812835987430153,0.1571286430779606,0.899073794618635,5.831477090520181,45,4.983723424801917,1.3316508981308717,1,10.236520241097669,3.905128566407087,7,1,177,7.249497984430046,0,0
0,25,0.8770869325329145,0.0711765722332191,0.971866119835877,5.515841879416819,21,2.862055071531573,5.921063763247028,0,0.4490681757878789,4.721123251533562,6,1,507,8.422432598387525,1,0
4,16,0.909426090268028,0.0776036918163792,0.9546062206454664,8.077304019445133,11,3.3976488413624084,2.529001336920137,0,1.4217575969637488,1.294295730353634,19,3,692,4.273749963908146,1,0
0,52,0.9420284661840234,0.0556373003054462,0.8172031563971082,8.768122896237973,8,7.006094205087221,2.0053625030579383,1,4.660574890961253,4.95342460628588,14,1,519,2.604009656017553,1,0
3,40,0.6904724506098067,0.0721555993188259,0.9585890313838136,6.743591423259817,41,9.319911046070496,1.7042466141196,1,6.710137286279609,9.07362150580324,15,3,814,2.507960677130053,0,1
3,34,0.8413555643260414,0.0401086005290922,0.9875438731914876,1.7195491196053163,37,0.3257183578277223,5.378975590900501,0,6.4183804079379145,3.577293786617516,3,3,498,8.990134002446347,1,0
0,27,0.770892186377232,0.2932374538138936,0.8791496938520108,5.393536169307193,22,5.658426833351689,2.8761135841263763,0,3.5995931670963137,2.080036711624321,4,3,569,3.0161798616091318,1,0
4,29,0.8557992551205137,0.0866482514429978,0.9682552887927104,3.74603162443611,21,1.0632177251099029,1.174854349508225,0,0.3036363420928514,8.520126571580356,4,1,652,2.234583012800286,1,0
4,37,0.6636298436083178,0.0325533488610386,0.8319448815371809,5.529266302206457,14,8.53071903404437,4.14774091607973,0,4.102594092364601,5.427278937886837,19,5,606,4.382933907653854,0,1
4,17,0.9492954600732064,0.0982352820606959,0.995615715705397,5.369777491236756,23,7.2317026441143,4.197267563639646,0,0.3125514364146718,2.5966819170226763,16,4,924,1.9376488823322315,0,0
0,27,0.6795856334095259,0.0142358531954299,0.9863713534983148,3.3442784503988925,37,5.699535364360635,1.92276633128737,0,2.4918998942903605,2.98644918069912,2,3,420,1.1039761835942985,1,0
0,28,0.6479333701231123,0.0306620625132659,0.918941763533835,9.276766610652844,46,1.05174323436655,7.205268552873476,0,2.5901485459293108,9.08916365139715,1,1,932,9.122036398413709,1,0
2,27,0.8018016914601228,0.013965454846935,0.9877086590428924,8.736531680029717,47,7.9607365625591875,1.2080227891288908,1,5.3738823633856665,2.689001440862943,8,1,645,8.66333992445854,0,1
3,27,0.7324213822499235,0.0269166496942962,0.8210551208942263,2.11987093652602,17,0.583833366540949,9.87686068014502,0,0.0046168133530065,5.683399020512736,13,4,632,5.74694262401972,1,0
1,39,0.9027435821056516,0.0937434126672178,0.9610140887711304,3.318817110226458,47,7.879266408604376,3.6013740905851286,1,2.187759895449661,0.2423507862398355,9,1,316,7.065658592704268,1,1
1,31,0.9071474389217686,0.1370122041138244,0.9611278279778496,2.5076182957187085,39,5.005114478759549,7.201959767891026,1,0.9146293894238574,0.1620975886591136,6,2,512,4.137537625108918,1,0
3,37,0.8575398161694708,0.1891366788941977,0.8281268196508884,6.463072400938592,23,6.591493822697708,7.1888802215119565,0,1.9515387847312629,1.5441455327293885,8,2,230,3.345951101082341,0,0
2,33,0.8776530020368403,0.0858313278944415,0.9689752669463548,9.975133877631686,35,4.603655655352684,4.899335030933141,0,1.7718400162246288,2.2367895215777867,19,0,611,2.1206505744818944,1,0
3,24,0.9260536437900614,0.0432134919705652,0.9742337976496576,1.2672083883941792,16,7.748678395935727,7.83605013001869,0,3.44378985256023,1.6245397036873066,4,3,426,7.534346895904559,1,0
2,18,0.9254772327191618,0.0480733652242677,0.9241836612089154,8.877776018694274,14,8.479278042584417,1.557630761130776,0,1.1505870215579797,4.635014921910657,9,2,535,6.693732289257665,1,0
2,37,0.9291238687339768,0.0260193762011099,0.6850422086601365,4.523187081247412,10,5.914487580269738,9.439281042743351,0,1.212994180489764,4.234456927057425,9,3,808,3.135338186812991,1,0
4,31,0.7304316667450281,0.0300549812923001,0.9864693962799838,1.0442350607431594,17,7.476695945957942,5.26094686251658,0,6.810526945189469,2.3115999308103308,3,1,277,4.959054741859911,1,0
3,29,0.8405418122120129,0.0675767196587171,0.9580600166653852,8.312623979324734,41,4.46471487078168,2.997749780433645,0,0.8255589142795288,7.992302225022216,14,2,995,4.727225433290531,0,0
1,39,0.8876036563282877,0.1242927016660656,0.8836097389276212,3.536283364080653,18,4.902867553660622,0.6535859551556655,0,5.016425894475595,3.2139793626150235,6,3,619,1.431897712289219,1,0
0,10,0.9136635533872148,0.0661053296244312,0.9772943045940564,7.268397431071325,30,2.0882302253485463,4.605887298758864,0,2.598334242765093,9.970073931535069,18,2,795,1.7184863363808636,1,0
0,33,0.5584565352784341,0.2479394736142351,0.9468348973038224,2.3050494994780504,7,0.2842366805348983,2.1684617007890514,0,0.6766554664610487,4.721447274266924,7,1,682,1.5736709805871958,1,0
3,25,0.6948408568625684,0.1141407621674161,0.9948068072363077,9.551228464163287,3,5.129731593854466,4.3564525823217926,0,13.951780389115758,7.595773615757561,18,7,961,9.069852842756008,1,1
0,16,0.9491473458222648,0.0872915097971838,0.8345297977262285,9.806751449057886,1,7.273957216364608,7.372501612122679,0,8.436541401464572,9.750750168527397,8,0,468,3.7055915210188,1,0
2,26,0.8584968765886395,0.1110827298255741,0.989828517505416,1.7572299353121408,19,5.322035445664634,6.364209461004999,0,2.651762893532028,6.366547590995728,1,2,416,5.954899528558119,1,0
0,30,0.9631517497964084,0.1134219040978986,0.8737716246393926,3.1661550791802706,19,6.989087832637557,6.275272746390133,0,2.00445595286547,6.393809873937046,5,2,593,5.9780384536411,1,0
2,38,0.7434687209161012,0.0519072807031454,0.9414612353520124,7.127065832952535,29,8.748277872895978,6.514247660092539,0,4.6724120641485385,4.388738002837515,6,2,562,7.421149992499103,0,0
2,21,0.7529360491131553,0.0041234888389137,0.9450978877113992,1.3504692929463522,20,3.318929411601921,3.752346270468228,0,0.9730413737960728,1.875941945221845,8,1,871,7.001185566472189,1,0
1,18,0.9780578752883156,0.0931824118505501,0.9228011748105568,2.851726119366867,2,8.460603250285555,0.9059458883595028,0,1.2339036769266287,3.162299819346406,8,2,744,2.689105996282656,1,0
0,9,0.9821984669631588,0.0715652263156202,0.8558363117729628,8.916395011139928,13,8.540259548856579,7.660501525872338,1,2.124896500416321,9.144834256450451,18,1,365,4.767944552450096,0,0
1,43,0.7338566684186779,0.0620190340828427,0.9812202225073824,9.93112751723354,15,6.41328459731766,5.04118027388671,0,1.4783475419049208,1.5103383528334111,1,1,350,1.1962940592441846,1,0
0,30,0.9132817101168424,0.1899825545784794,0.999856594314515,1.866759660487279,2,7.204349675183936,8.742139682979985,0,0.5978071530773689,4.8233923075123375,12,3,873,2.034650451937571,1,0
2,24,0.9135136026321872,0.0505611505825972,0.8130088319051592,8.556443815453154,23,9.416726140077994,2.8516638353644663,0,2.909200278156937,2.963094082437906,7,2,333,4.818828933285793,1,0
0,23,0.7944918866915638,0.021646668088578,0.9651667111952952,8.783673765736994,40,8.034252078014175,9.325235816593544,0,0.0450751625974186,9.791085158537909,13,1,588,4.691402992822394,0,0
1,5,0.6882201605778855,0.0700054414182446,0.8889085415862332,6.736858505671331,46,0.6664962993159929,4.236439499023921,0,0.627400296690454,8.52795771122118,13,1,432,7.512916562076062,1,0
4,13,0.9046512926066568,0.0675529999820176,0.8647759395923023,9.248801203237417,6,5.294599224035876,3.232115228299696,1,0.0008863785224586,1.3950551086056615,14,2,406,1.785456126262726,1,0
1,24,0.8979910996869442,0.1663349689807141,0.8558543672183268,4.638943941673718,13,8.449246189200355,6.718431870563212,0,2.623879884084679,4.75410841485047,13,1,965,5.305436480749954,0,0
4,45,0.8973964552426822,0.0575775206598143,0.969463562685909,1.3759162921462946,30,6.427782747979296,5.956461827294492,0,4.339396733187472,6.11248972849948,14,1,61,1.788057295104791,0,0
3,11,0.6959142450839405,0.0852390190671383,0.8958162404484219,9.96193935783003,49,5.570087850965024,3.794059046508605,0,0.561817960679921,3.120972730457661,14,2,824,9.383398746914644,1,0
1,33,0.7823038540596002,0.0476558574695279,0.7141881123555665,7.701599898998319,18,5.85216454294149,9.126379913253537,1,2.373135105119418,5.13615413366204,6,2,436,1.0046258947247937,1,0
0,20,0.937943165854518,0.0985228439880143,0.8373593879643613,3.853636635022619,33,5.951063260993981,9.095778421650843,1,1.4334981626805918,5.447104904780247,6,0,696,8.310098798824122,1,0
4,22,0.9084859153316772,0.1081771591505689,0.9921559840275562,4.531927453491807,49,0.8750277017509966,7.341876205991403,0,3.39994834752863,7.967885408029327,8,1,865,5.142238262061599,1,0
0,31,0.8467975031299173,0.1406000654005714,0.9638455655751832,8.889338673695706,40,5.833709223600505,3.158043807079005,0,0.2433687091323479,9.539602407136735,2,2,597,6.702507516873079,1,0
4,25,0.7973979413835542,0.1181009818611242,0.9911081423473956,4.782779534539895,47,5.265549083639259,0.9778133263635836,0,0.6380752619146857,9.005635620150443,8,3,589,2.2562320446378274,1,0
1,34,0.7332416816123944,0.0947136554656314,0.9391652903355188,1.5979644039173713,4,9.357439490792476,1.9957052517500415,0,0.4443842321822311,7.321821875601021,10,3,286,2.324947845544843,0,0
1,26,0.7540648845422213,0.0221728124731117,0.9566352049424656,2.872156986622503,33,0.8110363355176653,7.696663533609231,1,3.720822249523844,1.352159293351154,17,1,460,1.1829511704553282,1,0
0,18,0.8780772572120148,0.0338549459283416,0.9893283425346876,7.734960983052151,28,0.5056631067014683,2.9024299738945003,0,1.7316243096562962,5.861629926608728,14,2,521,3.506616064957793,1,0
1,31,0.7290382749379878,0.0481880261091174,0.9809106764365144,1.1764871408498174,2,5.25756408813887,7.303905882023127,0,5.326888074447411,7.514262526392398,18,0,414,6.781433900907435,1,0
0,29,0.7153403491496038,0.0555671188574756,0.9534056247801954,4.357517849533615,38,8.019116311975246,6.230284757877137,0,1.4051594168298258,2.0333449955767047,11,4,885,2.909867086438421,0,0
2,43,0.8962182767144474,0.0928879369747919,0.9796831907526918,9.750788733205134,37,0.5437589715709601,5.215535180420673,0,0.4480058406895106,8.212251949187756,16,0,504,5.871291496309359,1,0
4,24,0.7661025725122282,0.0497780917129727,0.5412218787372073,5.155874900233016,48,7.975944458719172,0.7495523893308342,0,2.730412021106807,4.145501427951871,19,2,314,3.8021077644724017,1,0
0,42,0.8944955651512336,0.0256398227426982,0.8867100593328673,5.634562478725025,33,1.70515471422239,5.0242546953511225,0,8.311676771301062,8.553607215107784,3,2,656,6.922504210171856,1,0
4,36,0.9426208447415844,0.0971124750421804,0.9447560651442864,1.551928513445859,40,3.148378755636098,2.870051506793103,1,0.9551524244615496,1.4457731487868353,4,2,574,4.259636572145148,1,0
2,12,0.7077926236804906,0.0153616539336451,0.8089967067784914,2.971881404938549,21,9.616723664037629,5.967996680236602,0,0.6399445646287518,0.2883627245080566,8,3,314,5.999595447030309,0,0
4,15,0.8087402443994185,0.0704961012424473,0.993265366433271,6.641588450506287,6,4.687007094550043,8.642227594012597,0,0.8599856780401838,2.828845290796874,3,2,195,1.1684020605848089,1,0
